,AvgAcc,Reg1Acc,Reg2Acc,numsub,numvox,TRs,n_clusters,corrstrength,bootstraps,noiselevel,SNR,reps
0,0.48395628116691614,0.4213587960915464,0.5465537662422858,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,50.0
0,0.1884308473370705,0.2070426691681098,0.16981902550603117,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,51.0
0,0.4960555659468558,0.5599806646243579,0.43213046726935367,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,51.0
0,0.4937529595571428,0.7906721689774219,0.19683375013686372,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,52.0
0,0.4028530975999404,0.40712345842354314,0.3985827367763377,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,52.0
0,0.5868089307629822,0.5073177668702709,0.6663000946556937,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,53.0
0,0.4494937653338027,0.41750696261412107,0.4814805680534843,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,53.0
0,0.502146050738002,0.23346600285642266,0.7708260986195813,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,54.0
0,0.555630554728054,0.55469611483857,0.5565649946175382,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,54.0
0,0.16919968623077247,0.2612639460024987,0.07713542645904624,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,55.0
0,0.5425203732105746,0.6059784659248415,0.4790622804963075,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,55.0
0,0.36075407171247836,0.06287938932696402,0.6586287540979927,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,56.0
0,0.44027870499613136,0.47494433061177055,0.4056130793804922,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,56.0
0,0.0969285292310083,0.11210532305757953,0.08175173540443706,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,57.0
0,0.5032341527673263,0.5250731181215883,0.4813951874130642,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,57.0
0,0.4766603010875466,0.7712876626606767,0.1820329395144165,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,58.0
0,0.5383759490901534,0.49782032338241494,0.5789315747978918,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,58.0
0,0.4883584561660532,0.2361791782911262,0.7405377340409802,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,59.0
0,0.6122414158618212,0.7015909463081652,0.5228918854154773,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,59.0
0,0.4703903956228595,0.8245399491061293,0.11624084213958971,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,60.0
0,0.49100531582304485,0.5016156841008396,0.4803949475452502,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,60.0
0,0.44636068697455145,0.8155859474900531,0.07713542645904982,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,61.0
0,0.5614767425142178,0.537267029130505,0.5856864558979307,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,61.0
0,0.48690897507651787,0.765484693158154,0.2083332569948817,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,62.0
0,0.5078847326445312,0.4889594580996017,0.5268100071894607,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,62.0
0,0.2179237599203723,0.3298512467564643,0.10599627308428029,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,63.0
0,0.40924334332140366,0.3183555451036541,0.5001311415391532,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,63.0
0,0.4796535838948274,0.8543180960301053,0.1049890717595494,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,64.0
0,0.42362005341115516,0.49262661264667185,0.35461349417563853,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,64.0
0,0.5017425462144194,0.19936668779458902,0.8041184046342498,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,65.0
